Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall
1959-10-10, 78, 71, 74.5, 0.03, 0.0
1959-10-11, 81, 66, 73.5, 1.69, 0.0
1959-10-12, 80, 60, 70.0, 0.00, 0.0
1959-10-13, M, 53, M, 0.00, 0.0
1959-10-14, 86, M, M, 1.26, 0.0
1959-10-15, 56, 52, 54.0, 0.22, 0.0
1959-10-16, 64, 48, 56.0, 0.00, 0.0
1959-10-17, 66, 51, 58.5, 0.00, 0.0
1959-10-18, 63, 54, 58.5, 0.00, 0.0
1959-10-19, 62, 49, 55.5, 0.00, 0.0
1959-10-20, 69, 43, 56.0, 0.00, 0.0
1959-10-21, 68, 51, 59.5, 0.00, 0.0
1959-10-22, 68, 58, 63.0, 0.06, 0.0
1959-10-23, 75, 64, 69.5, 0.00, 0.0
1959-10-24, 72, 62, 67.0, 0.04, 0.0
1959-10-25, 62, 50, 56.0, 0.30, 0.0
1959-10-26, 58, 42, 50.0, T, 0.0
1959-10-27, 58, 51, 54.5, 0.23, 0.0
1959-10-28, 58, 45, 51.5, 0.00, 0.0
1959-10-29, 55, 43, 49.0, 0.00, 0.0
1959-10-30, 63, 49, 56.0, 0.00, 0.0
1959-10-31, 72, 58, 65.0, 0.00, 0.0
1959-11-01, 74, 56, 65.0, T, 0.0
1959-11-02, 70, 51, 60.5, 0.00, 0.0
1959-11-03, 53, 39, 46.0, 0.00, 0.0
1959-11-04, 70, 39, 54.5, 0.00, 0.0
1959-11-05, 79, 57, 68.0, 0.00, 0.0
1959-11-06, 79, 60, 69.5, 0.00, 0.0
1959-11-07, 75, 43, 59.0, 0.35, 0.0
1959-11-08, 43, 40, 41.5, 0.19, 0.0
1959-11-09, 54, 42, 48.0, 0.00, 0.0
1959-11-10, 60, 43, 51.5, 0.00, 0.0
1959-11-11, 62, 44, 53.0, 0.00, 0.0
1959-11-12, 60, 44, 52.0, T, 0.0
1959-11-13, 67, 54, 60.5, 0.00, 0.0
1959-11-14, 75, 60, 67.5, T, 0.0
1959-11-15, 74, 51, 62.5, T, 0.0
1959-11-16, 52, 49, 50.5, T, 0.0
1959-11-17, 56, 50, 53.0, 0.01, 0.0
1959-11-18, 56, 30, 43.0, 0.00, 0.0
1959-11-19, 58, 30, 44.0, 0.00, 0.0
1959-11-20, 56, 33, 44.5, 0.00, 0.0
1959-11-21, 60, 41, 50.5, T, 0.0
1959-11-22, 54, 45, 49.5, 0.12, 0.0
1959-11-23, 65, 41, 53.0, 0.00, 0.0
1959-11-24, 67, 53, 60.0, 0.14, 0.0
1959-11-25, 64, 46, 55.0, 0.07, 0.0
1959-11-26, 58, 36, 47.0, 0.00, 0.0
1959-11-27, 71, 36, 53.5, 0.00, 0.0
1959-11-28, 69, 47, 58.0, 0.27, 0.0
1959-11-29, 47, 39, 43.0, T, 0.0
1959-11-30, 45, 28, 36.5, 0.00, 0.0
1959-12-01, 50, 32, 41.0, 0.00, 0.0
1959-12-02, 59, 32, 45.5, 0.00, 0.0
1959-12-03, 52, 43, 47.5, 0.00, 0.0
1959-12-04, 52, 42, 47.0, 0.00, 0.0
1959-12-05, 52, 42, 47.0, 0.00, 0.0
1959-12-06, 52, 45, 48.5, 0.03, 0.0
1959-12-07, 50, 36, 43.0, 0.46, 0.0
1959-12-08, 53, 32, 42.5, 0.00, 0.0
1959-12-09, 60, 38, 49.0, 0.00, 0.0
1959-12-10, 59, 40, 49.5, 0.00, 0.0
1959-12-11, 60, 37, 48.5, 0.00, 0.0
1959-12-12, 60, 41, 50.5, 0.33, 0.0
1959-12-13, 60, 50, 55.0, 0.04, 0.0
1959-12-14, 53, 37, 45.0, 0.00, 0.0
1959-12-15, 57, 36, 46.5, 0.00, 0.0
1959-12-16, 66, 42, 54.0, 0.00, 0.0
1959-12-17, 63, 42, 52.5, 0.00, 0.0
1959-12-18, 60, 48, 54.0, 0.62, 0.0
1959-12-19, 51, 33, 42.0, 0.78, 0.0
1959-12-20, 44, 32, 38.0, 0.00, 0.0
1959-12-21, 47, 38, 42.5, 0.00, 0.0
1959-12-22, 47, 32, 39.5, T, 0.0
1959-12-23, 35, 31, 33.0, 0.00, 0.0
1959-12-24, 42, M, M, 0.00, 0.0
1959-12-25, 48, 39, 43.5, 0.00, 0.0
1959-12-26, 59, 35, 47.0, 0.00, 0.0
1959-12-27, 66, 38, 52.0, 0.00, 0.0
1959-12-28, 65, 48, 56.5, 0.05, 0.0
1959-12-29, 62, 49, 55.5, 0.02, 0.0
1959-12-30, 52, 37, 44.5, 0.00, 0.0
1959-12-31, 51, 39, 45.0, 0.00, 0.0
1960-01-01, 42, 33, 37.5, 0.00, 0.0
1960-01-02, 49, 37, 43.0, 0.00, 0.0
1960-01-03, 61, 48, 54.5, 0.97, 0.0
1960-01-04, 59, 37, 48.0, T, 0.0
1960-01-05, 51, 39, 45.0, 0.00, 0.0
1960-01-06, 49, 35, 42.0, 0.45, 0.0
1960-01-07, 39, 37, 38.0, 0.81, 0.0
1960-01-08, 55, 36, 45.5, 0.02, 0.0
1960-01-09, 53, 39, 46.0, 0.00, 0.0
1960-01-10, 64, 39, 51.5, 0.00, 0.0
1960-01-11, 63, 42, 52.5, 0.00, 0.0
1960-01-12, 42, 36, 39.0, 0.00, 0.0
1960-01-13, 72, 38, 55.0, 0.05, 0.0
1960-01-14, 68, 40, 54.0, 0.00, 0.0
1960-01-15, 68, M, M, 0.02, 0.0
1960-01-16, 68, 41, 54.5, 0.01, 0.0
1960-01-17, 47, 37, 42.0, 0.00, 0.0
1960-01-18, 49, 42, 45.5, 0.04, 0.0
1960-01-19, 48, 40, 44.0, T, 0.0
1960-01-20, 46, 31, 38.5, 0.00, 0.0
1960-01-21, 41, 28, 34.5, 0.00, 0.0
1960-01-22, 36, 23, 29.5, 0.00, 0.0
1960-01-23, 40, 28, 34.0, 0.00, 0.0
1960-01-24, 41, 29, 35.0, 0.00, 0.0
1960-01-25, 46, 32, 39.0, 0.00, 0.0
1960-01-26, 59, 34, 46.5, 0.00, 0.0
1960-01-27, 60, 40, 50.0, 0.00, 0.0
1960-01-28, 60, 49, 54.5, 0.13, 0.0
1960-01-29, 54, 42, 48.0, 0.00, 0.0
1960-01-30, 43, 40, 41.5, 0.10, 0.0
1960-01-31, 44, M, M, 0.60, 0.0
1960-02-01, 43, 40, 41.5, 0.46, M
1960-02-02, 42, 36, 39.0, 0.00, M
1960-02-03, 42, 29, 35.5, 0.00, M
1960-02-04, 46, 34, 40.0, 0.00, M
1960-02-05, 52, 41, 46.5, 0.00, M
1960-02-06, 61, 47, 54.0, 0.35, M
1960-02-07, 59, 43, 51.0, 0.00, M
1960-02-08, 51, 32, 41.5, 0.00, M
1960-02-09, 63, 41, 52.0, 0.00, M
1960-02-10, 71, 53, 62.0, 0.00, M
1960-02-11, 70, 57, 63.5, 0.86, M
1960-02-12, 66, 37, 51.5, 0.00, M
1960-02-13, 48, 31, 39.5, 0.38, M
1960-02-14, 36, 29, 32.5, 0.81, M
1960-02-15, 43, 26, 34.5, 0.00, M
1960-02-16, 46, 33, 39.5, 0.00, M
1960-02-17, 56, 37, 46.5, 0.00, M
1960-02-18, 56, 45, 50.5, 0.12, M
1960-02-19, 58, 41, 49.5, 0.12, M
1960-02-20, 46, 28, 37.0, 0.00, M
1960-02-21, 46, 32, 39.0, 0.00, M
1960-02-22, 42, 41, 41.5, T, M
1960-02-23, 44, 33, 38.5, 0.00, M
1960-02-24, 47, 33, 40.0, 0.00, M
1960-02-25, 55, 43, 49.0, 0.46, M
